time,o,c,h,l,t,rsi,macd,macdSignal,macdHist,adx,Middle bband,Lower bband,Upper bband,Parabolic sar,ema
2021-01-15- 22:50:00,176.21,176.22,176.22,176.21,1610751000,60.32756583631627,-0.10478037113963978,-0.18270926065073972,0.07792888951109994,18.342449089019954,176.22666666666714,176.20781049074694,176.24552284258735,175.80875600000002,176.2114282475057
2021-01-15- 23:30:00,176.25,176.23,176.25,176.23,1610753400,64.04899793043309,-0.08807564199386775,-0.16378253691936534,0.07570689492549759,20.299399923534597,176.2233333333338,176.21390525366982,176.2327614129978,175.81306844000002,176.22071412375283
2021-01-15- 23:35:00,176.22,176.21,176.23,176.21,1610753700,49.98314469382337,-0.07543831966739845,-0.14611369346897196,0.07067537380157352,14.237656627024458,176.22000000000048,176.20367007497455,176.2363299250264,175.82180707120003,176.21535706187643
2021-01-16- 00:15:00,176.2,176.2,176.2,176.2,1610756100,42.9147388164546,-0.0652261222502375,-0.12993617922522507,0.06471005697498758,14.671879966433794,176.21333333333382,176.18838895557536,176.23827771109228,175.83037092977602,176.2076785309382
2021-01-16- 00:30:00,176.16,176.2,176.2,176.16,1610757000,42.91473881645461,-0.056275321479944296,-0.11520400767616892,0.05892868619622463,27.67096991874139,176.20333333333383,176.19390525675678,176.21276140991088,175.8387635111805,176.2038392654691
2021-01-16- 00:35:00,176.16,176.15,176.16,176.15,1610757300,16.563464859361986,-0.05187948434121381,-0.1025391030091779,0.05065961866796409,38.57297674089666,176.18333333333382,176.13619288392525,176.2304737827424,175.8469882409569,176.17691963273455
2021-01-16- 00:45:00,176.05,176.08,176.1,176.05,1610757900,7.234598504835323,-0.05199916470832022,-0.09243111534900636,0.04043195064068614,54.88445250336283,176.1433333333338,176.04490118060403,176.24176548606357,175.85504847613777,176.1284598163673
2021-01-16- 00:55:00,176,176,176.02,176,1610758500,3.680757090085343,-0.05577026495990367,-0.08509894527118582,0.02932868031128215,67.17166221946472,176.07666666666714,175.95410149206424,176.19923184127003,175.862947506615,176.06422990818365
2021-01-19- 09:00:00,181.65,182.5,182.5,181.65,1611046800,98.4175842491534,0.38809902000136276,0.009540647783323905,0.37855837221803884,77.15989651299562,178.1933333333338,172.10243666519054,184.28423000147708,175.8706885564827,179.2821149540918
2021-01-19- 09:05:00,182.34,182.41,182.46,182.34,1611047100,96.44735612475225,0.660795933351892,0.13979170489703752,0.5210042284548545,83.81871937534954,180.30333333333377,174.21705733274226,186.38960933392528,176,180.84605747704592
2021-01-19- 09:10:00,182.46,182.49,182.5,182.46,1611047400,96.53971826966065,0.8231419042457446,0.276461744766779,0.5466801594789656,88.27081792795587,182.46666666666712,182.38611302820186,182.54722030513238,176.195,181.66802873852296
2021-01-19- 09:20:00,182.5,182.53,182.54,182.44,1611048000,96.60589852235144,0.9045784182786178,0.40208507946914673,0.5024933388094711,91.25756947200249,182.47666666666711,182.37688913754863,182.5764441957856,176.38415,182.09901436926148
2021-01-19- 09:25:00,182.53,182.3,182.53,182.26,1611048300,82.92643513853939,0.9115211354360042,0.5039722906625183,0.40754884477348596,85.48297222670426,182.44000000000042,182.23933444116395,182.6406655588369,176.630384,182.19950718463076
2021-01-19- 09:30:00,182.28,182.61,182.61,182.28,1611048600,86.7263978184942,0.9061237395332284,0.5844025804366603,0.3217211590965682,82.26751308373869,182.48000000000044,182.2171946224965,182.7428053775044,176.86676864,182.4047535923154
2021-01-19- 09:40:00,182.52,182.77,183,182.49,1611049200,88.67737348429702,0.8825331887413768,0.6440287020976035,0.23850448664377322,82.92705241929497,182.56000000000043,182.1697863835443,182.95021361645655,177.153930208,182.58737679615768
2021-01-19- 09:45:00,182.83,182.82,182.83,182.82,1611049500,89.40719287894669,0.8402545121094249,0.6832738640999678,0.1569806480094571,83.36674530966582,182.73333333333377,182.5541996160621,182.91246705060544,177.50469439552,182.70368839807884
2021-01-19- 10:00:00,182.95,182.89,182.95,182.89,1611050400,90.67008230151453,0.7884897586983186,0.7043170430196379,0.08417271567868068,84.6794683234082,182.82666666666708,182.72823451386338,182.92509881947078,177.8344127317888,182.7968441990394
2021-01-19- 10:40:00,182.76,182.97,182.97,182.76,1611052800,92.25334107195174,0.7329355275235514,0.7100407399204206,0.022894787603130795,70.58025956677005,182.89333333333377,182.77076815890896,183.01589850775858,178.1443479678815,182.8834220995197
2021-01-19- 11:00:00,182.87,182.83,182.87,182.83,1611054000,63.82306603261599,0.6617439214504657,0.7003813762264296,-0.03863745477596392,61.18078706234462,182.8966666666671,182.78196899745163,183.01136433588258,178.4356870898086,182.85671104975984
2021-01-19- 11:10:00,182.98,183.17,183.17,182.98,1611054600,82.95664447937916,0.61551546543825,0.6834081940687937,-0.06789272863054374,65.5667064829105,182.99000000000044,182.7109540066115,183.26904599338937,178.70954586442008,183.0133555248799
2021-01-19- 12:00:00,183.03,182.44,183.05,182.44,1611057600,30.68679816671423,0.5141338160818805,0.6495533184714111,-0.1354195023895306,53.7760482158719,182.81333333333373,182.21682497459483,183.40984169207263,179.02177765391068,182.72667776243995
2021-01-19- 12:05:00,182.37,182.42,182.48,182.3,1611057900,29.912251577826133,0.4284678138189122,0.6053362175409113,-0.17686840372199908,50.3153596599734,182.67666666666705,181.9787968922263,183.37453644110778,179.31215321813693,182.57333888121997
2021-01-19- 12:10:00,182.46,182.35,182.46,182.34,1611058200,26.412303858532347,0.35265453664348456,0.5547998813614259,-0.20214534471794132,48.00823395604107,182.40333333333373,182.32616108858323,182.48050557808423,179.58220249286734,182.46166944060997
2021-01-19- 12:15:00,182.35,182.41,182.45,182.17,1611058500,36.035049184813204,0.2948063273351238,0.5028011705561655,-0.20799484322104167,52.89749121060302,182.39333333333374,182.33150921180516,182.45515745486233,179.83334831836663,182.43583472030497
2021-01-19- 12:20:00,182.45,182.51,182.55,182.41,1611058800,51.79420757838879,0.2534940416420852,0.4529397447733494,-0.1994457031312642,43.62547109577497,182.42333333333374,182.29134006843225,182.55532659823524,180.06691393608097,182.47291736015248
2021-01-19- 12:25:00,182.5,182.2,182.52,182.2,1611059100,24.139407911176,0.19644257014692812,0.40164030984806515,-0.20519773970113703,47.96482781069155,182.37333333333376,182.11496236875513,182.6317042979124,180.2841299605553,182.33645868007625
2021-01-19- 12:30:00,182.2,181.85,182.2,181.71,1611059400,12.676617945113941,0.12824826599552352,0.3469619010775568,-0.2187136350820333,59.46945023424922,182.1866666666671,181.64744912680436,182.72588420652983,180.48614086331642,182.09322934003814
2021-01-19- 12:35:00,181.82,181.8,181.83,181.6,1611059700,11.505838194011178,0.07556489434048785,0.29268249973014304,-0.2171176053896552,68.11525036151897,181.95000000000041,181.59409739191065,182.30590260809018,180.67401100288427,181.94661467001907
2021-01-19- 12:40:00,181.79,181.7,181.79,181.7,1611060000,9.009543550956849,0.031471909769550166,0.24044038173802446,-0.2089684719684743,73.87911711303217,181.78333333333376,181.65861142126477,181.90805524540275,180.84873023268239,181.82330733500953
2021-01-19- 12:45:00,181.67,181.7,181.75,181.38,1611060300,9.009543550956849,0.0013774871110854292,0.19262780281263664,-0.1912503157015512,80.26292877076033,181.73333333333372,181.63905243004055,181.82761423662689,181.0112191163946,181.76165366750476
2021-01-19- 12:50:00,181.75,181.77,181.84,181.7,1611060600,32.18323458775457,-0.01368901283032642,0.15136443968404403,-0.16505345251437045,72.89882751134591,181.72333333333373,181.65733670182007,181.78932996484738,181.162333778247,181.76582683375239
2021-01-19- 12:55:00,181.76,181.96,181.96,181.76,1611060900,66.70625705438889,-0.010145119190752894,0.11906252790908464,-0.12920764709983754,53.99942875241252,181.8100000000004,181.5903032397246,182.0296967602762,181.3028704137697,181.8629134168762
2021-01-19- 13:00:00,181.81,181.98,181.99,181.71,1611061200,69.18325769844326,-0.006098450070993522,0.09403033231306901,-0.10012878238406253,45.37332842409172,181.90333333333373,181.7140657395214,182.09260092714607,181.43356948480584,181.9214567084381
2021-01-19- 13:05:00,181.95,181.98,182.05,181.93,1611061500,69.18325769844326,-0.00322676355386875,0.07457891313968146,-0.07780567669355021,30.916600058584837,181.97333333333373,181.95447715702767,181.9921895096398,181.55511962086945,181.95072835421905
2021-01-19- 13:10:00,181.75,181.9,181.9,181.71,1611061800,41.437386608775554,-0.006696618972370061,0.05832380671727115,-0.06502042568964121,38.544777998905666,181.95333333333372,181.87790861113135,182.0287580555361,181.6681612474086,181.92536417710954
2021-01-19- 13:15:00,181.92,181.81,181.95,181.701,1611062100,24.712623153996837,-0.014905100949590633,0.043678025183898794,-0.05858312613348943,35.80270649093586,181.89666666666707,181.75778222309336,182.0355511102408,183.17,181.86768208855477
2021-01-19- 13:20:00,181.77,181.79,181.81,181.45,1611062400,21.782094275583418,-0.02116520956877821,0.030709378233363394,-0.0518745878021416,46.39692715518072,181.8333333333337,181.73764866687452,181.9290179997929,183.15531,181.8288410442774
2021-01-19- 13:25:00,181.8,181.6,181.8,181.55,1611062700,8.09795621235237,-0.03755296619615933,0.01705690934745885,-0.05460987554361818,53.45974093134396,181.73333333333372,181.5440657395214,181.92260092714605,183.1212038,181.7144205221387
2021-01-19- 13:30:00,181.56,181.67,181.68,181.56,1611063000,31.78186395959324,-0.042267884106649944,0.005191950656637089,-0.04745983476328704,58.16828344878612,181.68666666666707,181.5297519699994,181.84358136333472,183.087779724,181.69221026106936
2021-01-19- 13:35:00,181.67,181.7,181.8,181.65,1611063300,41.47729374970944,-0.04187452635176214,-0.0042213447450427585,-0.037653181606719384,42.12655019880336,181.65666666666706,181.57286796716429,181.74046536616984,183.05502412952,181.69610513053468
2021-01-19- 13:40:00,181.74,181.74,181.8,181.65,1611063600,54.430365190784734,-0.03744899940704727,-0.010866875677443662,-0.026582123729603606,31.432061365481516,181.70333333333372,181.64598449967752,181.7606821669899,183.0229236469296,181.71805256526733
2021-01-19- 13:45:00,181.8,181.64,181.84,181.64,1611063900,29.743321266920077,-0.04009377229274946,-0.01671225500050482,-0.023381517292244643,32.033811286462246,181.69333333333373,181.61114114758695,181.7755255190805,182.991465173991,181.67902628263366
2021-01-19- 13:50:00,181.58,181.55,181.7,181.55,1611064200,18.447801385241398,-0.04661746821605561,-0.02269329764361498,-0.023924170572440635,30.94178229470684,181.64333333333374,181.48812737770723,181.79853928896026,182.96063587051117,181.61451314131682
2021-01-19- 13:55:00,181.55,181.4,181.55,181.39,1611064500,9.463242704467687,-0.059573491406069934,-0.03006933639610597,-0.029504155009963964,43.363416966865266,181.5300000000004,181.33201010178453,181.72798989821626,182.93042315310095,181.5072565706584
2021-01-19- 14:00:00,181.4,181.42,181.58,181.33,1611064800,17.499245030707396,-0.0646958830300548,-0.036994645722895736,-0.027701237307159066,54.16146220266565,181.45666666666705,181.3236670850617,181.5896662482724,182.8842104585079,181.4636282853292
2021-01-19- 14:05:00,181.45,181.62,181.65,181.36,1611065100,64.61311188273066,-0.05217999091831871,-0.04003171476198033,-0.01214827615633838,44.15953010655365,181.4800000000004,181.28133780809094,181.67866219190984,182.8220420401676,181.5418141426646
2021-01-19- 14:10:00,181.65,181.83,181.85,181.48,1611065400,81.36981454992305,-0.027800130608255813,-0.03758539793123543,0.009785267322979616,44.44696909165855,181.62333333333376,181.28853654619286,181.95813012047466,182.7623603585609,181.6859070713323
2021-01-19- 14:15:00,181.83,181.94,182,181.83,1611065700,86.42172327542474,-0.003283465938949348,-0.030725011532778214,0.027441545593828866,51.699773710823386,181.79666666666708,181.5311692303101,182.06216410302406,182.70506594421846,181.81295353566617
2021-01-19- 14:20:00,181.94,181.95,181.98,181.88,1611066000,86.90590928521382,0.013647448960966813,-0.021850519434029207,0.03549796839499602,56.534976790266604,181.90666666666706,181.7979366248,182.01539670853413,182.6500633064497,181.88147676783308
2021-01-19- 14:25:00,181.9,181.47,181.9,181.47,1611066300,24.36086990632539,-0.008497075385605513,-0.019179830624344467,0.010682755238738954,54.58188791477523,181.78666666666706,181.338757946014,182.23457538732012,182.5972607741917,181.67573838391655
2021-01-19- 14:30:00,181.48,182.3,182.93,181.23,1611066600,73.6144509607194,0.033971812878121455,-0.008549501923851281,0.042521314801972736,55.960872219767815,181.90666666666706,181.22620930428874,182.58712402904538,181.23,181.98786919195828
2021-01-19- 14:35:00,182.33,181.58,182.66,181.5,1611066900,39.84976502175036,0.011529224372111457,-0.004533756664658733,0.01606298103677019,56.88019508976288,181.78333333333373,181.04715702606643,182.51950964060103,181.23,181.78393459597913
2021-01-19- 14:40:00,181.869,181.52,182.65,181.52,1611067200,37.6889213039113,-0.007737409922356164,-0.00517448731619822,-0.0025629226061579446,57.493077003092914,181.80000000000038,181.09119819421744,182.50880180578332,181.23,181.6519672979896
2021-01-19- 14:45:00,181.52,180.84,181.96,180.61,1611067500,19.611048462839832,-0.06664836035812982,-0.01746926192458454,-0.04917909843354528,54.945282620481386,181.3133333333337,180.64214864280203,181.98451802386538,182.93,181.2459836489948
2021-01-19- 14:50:00,180.87,180.24,181.1,180.24,1611067800,11.995667482132898,-0.1441658795215517,-0.042808585443977976,-0.10135729407757371,58.1677527730964,180.86666666666702,179.82087085063765,181.91246248269638,182.9068,180.7429918244974
2021-01-19- 14:55:00,180.28,181.03,181.03,180.06,1611068100,50.19376013727299,-0.13623584069674166,-0.06149403649453071,-0.07474180420221095,62.4018987358559,180.7033333333337,180.02996699756918,181.3766996690982,182.853464,180.8864959122487
2021-01-19- 15:00:00,181.05,181.19,181.3,179.93,1611068400,55.996215451510054,-0.11541911973694141,-0.07227905314301285,-0.043140066593928564,49.013449207006765,180.8200000000003,179.98941787483844,181.65058212516217,182.76966008,181.03824795612434
2021-01-19- 15:05:00,181.24,181.6,181.87,181.21,1611068700,69.60642838560616,-0.06973908560999575,-0.07177105963640942,0.0020319740264136688,44.578701044080525,181.27333333333365,180.79324074969884,181.75342591696847,182.6560736768,181.31912397806218
2021-01-19- 15:10:00,181.649,182.16,182.18,181.04,1611069000,81.39564483464201,0.0009986833661912442,-0.05721711103588929,0.05821579440208054,47.598563540210286,181.65000000000032,180.85484802293948,182.44515197706116,182.547030729728,181.73956198903107
2021-01-19- 15:15:00,182.14,181.21,182.25,181,1611069300,40.96348514893782,-0.017438808277375983,-0.049261450484186634,0.03182264220681065,50.94556053595915,181.65666666666698,180.8768661223813,182.43646721095266,182.44234950053888,181.47478099451553
2021-01-19- 15:20:00,181.14,180.28,181.14,180.28,1611069600,23.686285916189156,-0.09256642899057965,-0.057922446185465236,-0.034643982805114416,44.760062911571765,181.21666666666695,179.68162414101522,182.75170919231869,182.34185552051733,180.87739049725775
2021-01-19- 15:25:00,180.27,180.968,181.04,180.22,1611069900,48.0162243794662,-0.09180199376797304,-0.0646983557019668,-0.02710363806600624,42.13806710919039,180.81933333333362,180.03142245285565,181.60724421381158,182.25,180.92269524862888
2021-01-19- 15:30:00,181.01,180.87,181.32,180.71,1611070200,44.95400892556728,-0.09486122891999571,-0.07073093034557258,-0.02413029857442313,30.3078434318407,180.70600000000027,180.09825443918479,181.31374556081576,182.1572,180.89634762431444
2021-01-19- 15:35:00,180.85,180.63,180.97,180.47,1611070500,36.421416619534014,-0.1100417091851682,-0.07859308611349171,-0.03144862307167649,28.30749993333014,180.82266666666695,180.5386885767173,181.1066447566166,182.06811199999999,180.76317381215722
2021-01-19- 15:40:00,180.57,181.27,181.27,180.29,1611070800,63.85996486752119,-0.07250948819097403,-0.07737636652898817,0.0048668783380141495,25.372209862072754,180.92333333333363,180.3953602700481,181.45130639661917,181.98258751999998,181.0165869060786
